Date,Open,High,Low,Close,Adj Close,Volume
2020-11-27,57.400002,57.869999,57.150002,57.759998,56.883495,5627000
2020-11-30,57.610001,58.200001,57.200001,57.720001,56.844105,26676900
2020-12-01,58.200001,59.279999,58.009998,58.740002,57.848629,11855300
2020-12-02,58.290001,59.270000,58.139999,59.080002,58.183472,9330400
2020-12-03,59.220001,59.980000,59.060001,59.270000,58.370583,9783900
2020-12-04,59.310001,60.549999,59.270000,59.959999,59.050110,10872700
2020-12-07,59.959999,60.200001,59.630001,59.799999,58.892540,14922900
2020-12-08,58.990002,59.709999,58.220001,59.029999,58.134224,15237800
2020-12-09,58.889999,59.910000,58.799999,59.730000,58.823601,12204100
2020-12-10,59.509998,59.810001,59.040001,59.480000,58.577396,14219900
2020-12-11,60.939999,61.000000,59.419998,60.610001,59.690254,16209900
2020-12-14,60.830002,61.660000,60.689999,60.759998,59.837971,16193600
2020-12-15,61.090000,62.189999,60.900002,61.860001,60.921284,15506700
2020-12-16,61.869999,63.189999,61.849998,62.779999,61.827324,16119900
2020-12-17,62.990002,64.050003,62.730000,63.610001,62.644722,15320500
2020-12-18,63.480000,65.330002,63.430000,65.059998,64.072716,33728700
2020-12-21,63.889999,65.190002,63.880001,64.480003,63.501526,18210200
2020-12-22,64.559998,66.000000,64.430000,65.150002,64.161354,17136000
2020-12-23,65.260002,66.199997,65.150002,65.300003,64.309082,13075200
2020-12-24,65.050003,65.589996,64.779999,64.959999,63.974239,3796500
2020-12-28,65.410004,65.690002,64.750000,64.870003,63.885609,6463500
2020-12-29,65.250000,65.269997,64.220001,64.459999,63.481827,7770200
2020-12-30,64.800003,64.910004,64.349998,64.400002,63.422737,6192000
2020-12-31,64.339996,64.769997,64.010002,64.690002,63.708340,6928600
2021-01-04,64.690002,64.699997,63.169998,63.750000,62.782600,11249900
2021-01-05,63.680000,63.790001,62.480000,62.959999,62.004585,11005700
2021-01-06,62.270000,63.349998,61.910000,62.570000,61.856300,8685400
2021-01-07,62.849998,63.740002,62.849998,63.070000,62.350597,7382800
2021-01-08,63.180000,63.540001,62.910000,63.380001,62.657059,7751700
2021-01-11,62.950001,63.570000,62.840000,63.029999,62.311050,6284700
2021-01-12,63.000000,63.020000,62.180000,62.419998,61.708012,7758200
2021-01-13,62.320000,62.590000,61.970001,62.060001,61.352119,8298000
2021-01-14,62.070000,62.169998,61.509998,61.599998,60.897366,10258600
2021-01-15,61.599998,62.000000,61.209999,61.779999,61.075310,7532600
2021-01-19,62.099998,62.290001,61.099998,61.290001,60.590900,8903400
2021-01-20,61.369999,62.029999,61.150002,61.560001,60.857822,7025000
2021-01-21,61.650002,61.849998,60.919998,61.209999,60.511810,6943600
2021-01-22,60.939999,61.150002,59.740002,60.360001,59.671509,9896700
2021-01-25,60.380001,60.950001,59.770000,60.900002,60.205349,8524700
2021-01-26,61.060001,62.040001,60.840000,61.799999,61.095081,8186500
2021-01-27,61.400002,63.180000,61.369999,62.549999,61.836529,14789000
2021-01-28,62.549999,63.240002,61.169998,61.220001,60.521698,11166400
2021-01-29,61.160000,61.500000,60.209999,60.430000,59.740707,11451800
2021-02-01,60.919998,62.009998,60.740002,61.509998,60.808392,10553500
2021-02-02,61.880001,62.919998,61.799999,62.369999,61.658581,10528000
2021-02-03,62.180000,62.750000,61.980000,62.169998,61.460861,9933500
2021-02-04,62.480000,63.389999,62.250000,63.349998,62.627403,9928700
2021-02-05,63.500000,64.070000,63.279999,63.599998,62.874554,9170200
2021-02-08,63.790001,63.869999,62.840000,63.110001,62.390141,7003400
2021-02-09,63.080002,63.849998,62.910000,63.669998,62.943752,5437400
2021-02-10,63.840000,63.900002,62.930000,63.270000,62.548313,9577500
2021-02-11,63.560001,63.970001,62.279999,62.700001,61.984818,7690800
2021-02-12,62.320000,63.119999,62.310001,63.080002,62.360485,6663400
2021-02-16,63.110001,63.259998,62.099998,62.139999,61.431206,7526000
2021-02-17,61.830002,62.150002,61.360001,62.090000,61.381775,6244500
2021-02-18,61.810001,62.209999,61.660000,62.070000,61.362003,6262400
2021-02-19,62.259998,62.360001,61.080002,61.130001,60.432724,10905100
2021-02-22,62.849998,64.970001,62.279999,64.449997,63.714855,20940300
2021-02-23,64.419998,65.220001,64.050003,64.500000,63.764286,18175400
2021-02-24,64.489998,65.150002,64.080002,64.699997,63.962002,10609300
2021-02-25,64.639999,66.360001,64.580002,65.300003,64.555161,15356100
2021-02-26,65.540001,66.279999,64.500000,64.510002,63.774174,20512600
2021-03-01,64.949997,66.730003,64.769997,66.169998,65.415237,11758900
2021-03-02,66.150002,67.419998,66.000000,66.660004,65.899651,13282000
2021-03-03,66.250000,67.540001,66.199997,66.910004,66.146797,15827600
2021-03-04,66.680000,67.309998,65.309998,65.610001,64.861626,19951100
2021-03-05,67.309998,71.720001,67.309998,69.970001,69.171890,34211500
2021-03-08,70.470001,72.940002,70.099998,72.160004,71.336914,23300500
2021-03-09,72.400002,73.220001,72.000000,72.639999,71.811432,17296400
2021-03-10,73.500000,73.620003,71.500000,72.120003,71.297371,21378600
2021-03-11,67.650002,68.099998,65.430000,67.410004,66.641098,38095400
2021-03-12,66.959999,67.870003,66.449997,67.160004,66.393951,11606300
2021-03-15,66.949997,67.779999,66.900002,67.730003,66.957443,8919600
2021-03-16,68.000000,68.070000,66.680000,66.849998,66.087479,14512500
2021-03-17,66.800003,66.849998,66.160004,66.220001,65.464668,11892400
2021-03-18,66.470001,67.010002,66.089996,66.739998,65.978737,13750300
2021-03-19,66.790001,66.830002,65.959999,66.260002,65.504211,30963600
2021-03-22,66.220001,66.519997,65.860001,66.320000,65.563522,10263700
2021-03-23,66.330002,67.940002,66.330002,67.269997,66.502686,12390100
2021-03-24,67.110001,67.410004,66.739998,66.830002,66.067711,11391100
2021-03-25,66.959999,68.730003,66.760002,68.629997,67.847168,14844700
2021-03-26,68.570000,70.370003,68.279999,70.250000,69.448700,12617000
2021-03-29,70.209999,72.330002,70.169998,71.129997,70.318657,15183700
2021-03-30,70.830002,71.050003,69.949997,70.550003,69.745277,12000200
2021-03-31,70.699997,71.099998,69.910004,70.169998,69.369614,9971700
2021-04-01,70.459999,71.830002,70.330002,71.809998,70.990898,13228700
2021-04-05,72.190002,74.900002,72.059998,74.160004,73.314110,25010200
2021-04-06,73.620003,74.650002,73.160004,74.279999,73.432732,14699800
2021-04-07,73.599998,74.180000,73.449997,74.070000,73.541946,12356800
2021-04-08,74.269997,75.529999,74.150002,75.279999,74.743324,13507700
2021-04-09,75.349998,75.690002,74.900002,75.580002,75.041183,13285700
2021-04-12,75.250000,76.190002,75.199997,76.120003,75.577339,10634900
2021-04-13,76.160004,77.010002,75.900002,76.669998,76.123413,13142400
2021-04-14,77.040001,77.360001,76.510002,76.820000,76.272346,12730700
2021-04-15,77.000000,78.550003,76.830002,78.290001,77.731865,13604200
2021-04-16,78.309998,79.339996,77.860001,78.949997,78.387154,13334100
2021-04-19,78.809998,80.209999,78.339996,78.750000,78.188583,19967200
2021-04-20,78.699997,79.419998,78.650002,79.239998,78.675087,12562300
2021-04-21,78.790001,79.339996,76.529999,76.660004,76.113487,18672800
2021-04-22,76.110001,76.480003,74.750000,74.870003,74.336250,16769300
2021-04-23,74.290001,75.000000,73.849998,74.970001,74.435539,10664700
2021-04-26,74.970001,75.040001,74.199997,74.500000,73.968880,9402200
2021-04-27,74.389999,75.430000,74.220001,75.220001,74.683754,9300200
2021-04-28,75.160004,75.269997,74.660004,74.769997,74.236954,6107800
2021-04-29,75.379997,75.900002,74.639999,75.870003,75.329124,7940400
2021-04-30,75.559998,75.919998,75.190002,75.790001,75.249687,7825300
2021-05-03,76.279999,77.480003,76.080002,77.330002,76.778709,15319600
2021-05-04,77.070000,78.699997,76.930000,78.529999,77.970154,15316500
2021-05-05,78.970001,79.830002,78.419998,79.190002,78.625450,12271900
2021-05-06,79.180000,79.959999,78.559998,79.739998,79.171524,14089700
2021-05-07,79.809998,80.540001,78.580002,80.400002,79.826820,14073400
2021-05-10,78.769997,80.720001,78.599998,80.150002,79.578606,17356700
2021-05-11,79.750000,79.900002,77.250000,77.690002,77.136147,12980400
2021-05-12,77.570000,78.190002,76.529999,76.750000,76.202843,12302600
2021-05-13,77.529999,78.440002,76.879997,78.139999,77.582932,11399300
2021-05-14,78.120003,79.050003,78.120003,78.889999,78.327583,9033400
2021-05-17,78.879997,79.529999,78.849998,79.080002,78.516235,6637900
2021-05-18,78.989998,79.470001,78.389999,78.690002,78.129013,6643100
2021-05-19,77.809998,78.769997,77.550003,78.739998,78.178658,8165000
2021-05-20,78.949997,79.320000,78.680000,78.720001,78.158806,8802700
2021-05-21,79.190002,79.849998,78.980003,79.029999,78.466591,8629000
2021-05-24,79.489998,79.879997,79.139999,79.379997,78.814095,7044700
2021-05-25,79.610001,79.680000,78.650002,78.830002,78.268021,7160600
2021-05-26,78.589996,79.370003,78.550003,79.260002,78.694946,12851100
2021-05-27,79.500000,80.050003,78.839996,78.980003,78.416946,12867800
2021-05-28,78.949997,79.360001,78.669998,78.739998,78.178658,6929700
2021-06-01,79.580002,79.830002,78.480003,79.570000,79.002739,10485300
2021-06-02,79.699997,80.930000,79.510002,80.269997,79.697739,12249300
2021-06-03,79.800003,81.459999,79.650002,81.089996,80.511902,12038700
2021-06-04,81.419998,83.959999,81.370003,82.889999,82.299072,14502900
2021-06-07,82.940002,84.250000,82.849998,83.940002,83.341591,10445600
2021-06-08,84.029999,85.029999,84.000000,84.610001,84.006805,10726800
2021-06-09,84.599998,84.830002,84.029999,84.519997,83.917442,9720300
2021-06-10,84.160004,84.459999,81.709999,82.300003,81.713280,16680800
2021-06-11,81.980003,83.239998,81.839996,82.900002,82.308998,11066500
2021-06-14,83.000000,83.099998,82.129997,82.620003,82.030998,10173200
2021-06-15,82.000000,82.510002,81.349998,81.639999,81.057983,17298000
2021-06-16,77.989998,78.550003,75.900002,77.080002,76.530495,36560600
2021-06-17,76.989998,77.739998,76.559998,77.559998,77.007065,14836100
2021-06-18,76.900002,76.910004,75.970001,76.230003,75.686554,22521200
2021-06-21,76.610001,78.099998,76.550003,77.989998,77.433998,8924300
2021-06-22,78.059998,79.190002,77.660004,78.680000,78.119087,9845800
2021-06-23,78.760002,78.870003,78.059998,78.099998,77.543213,7295900
2021-06-24,78.650002,78.959999,77.610001,77.739998,77.185783,9624000
2021-06-25,78.029999,78.610001,77.559998,78.459999,77.900650,12845000
2021-06-28,78.489998,78.970001,78.330002,78.500000,77.940369,5605400
2021-06-29,78.540001,78.589996,77.820000,78.099998,77.543213,5392900
2021-06-30,77.589996,78.209999,77.580002,77.839996,77.285065,7899800
2021-07-01,77.980003,79.620003,77.910004,79.540001,78.972954,13108000
2021-07-02,79.449997,82.260002,79.349998,81.820000,81.236694,15258100
2021-07-06,81.599998,83.629997,81.360001,83.080002,82.487724,14200400
2021-07-07,83.169998,87.169998,82.959999,86.089996,85.476257,20976600
2021-07-08,85.019997,86.889999,84.660004,85.589996,84.979820,16383300
2021-07-09,85.879997,88.400002,85.779999,87.760002,87.134354,15685300
2021-07-12,87.529999,88.849998,86.970001,87.080002,86.459198,16076800
2021-07-13,86.699997,87.930000,86.529999,87.070000,86.449272,12789300
2021-07-14,87.080002,88.669998,86.660004,88.279999,87.973969,13330500
2021-07-15,88.099998,88.769997,85.510002,86.239998,85.941040,18306300
2021-07-16,86.750000,88.480003,86.519997,87.489998,87.186707,14617500
2021-07-19,86.910004,87.870003,86.190002,86.980003,86.678474,15619900
2021-07-20,87.099998,89.050003,87.019997,88.660004,88.352654,12813900
2021-07-21,88.889999,90.250000,88.459999,89.690002,89.379082,13108100
2021-07-22,90.000000,91.139999,89.680000,90.690002,90.375618,13638900
2021-07-23,90.989998,91.199997,87.120003,87.690002,87.386017,12680900
